"senator_name","start_date","end_date","description","amount","salary_flag","State","St.Abrv","Party"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE ASSISTANT ",5950.56,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"SPECIAL ASSISTANT TO SENATOR",35249.94,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"SPECIAL ASSISTANT TO THE SENATOR ",3536.4,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"EXECUTIVE ASSISTANT / DIRECTOR OF SCHEDULING",49999.98,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"CONSTITUENT SERVICE REPRESENTATIVE",26941.61,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE DIRECTOR",74903.54,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"ASSISTANT TO THE SENATOR",28229.94,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"PRESS ASSISTANT",29241.64,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE ASSISTANT",35868.55,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"SPECIAL ASSISTANTT FOR PROJECTS & OUTREACH ",1130.66,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"DEFENSE POLICY ADVISOR ",1416.8,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE CORRESPONDENT ",6565,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"STATE DIRECTOR ",11068.11,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"ASSISTANT TO THE SENATOR",34146.83,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE ASSISTANT",35502.42,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE AIDE",20099.94,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"SPECIAL ASSISTANT TO THE SENATOR",28458.29,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LOGISTICS COORDINATOR",22952.4,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE ASSISTANT",34282.02,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"SPECIAL ASSISTANT TO THE SENATOR",37774.98,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"ASSISTANT TO THE SENATOR",28820.79,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"CONSTITUENT SERVICE REPRESENTATIVE ",11108.29,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"ASSISTANT TO THE SENATOR",34583.33,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"ASSISTANT TO THE SENATOR  ",8133.32,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE AIDE ",12799.96,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"DEPUTY SCHEDULER ",11333.28,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"LEGISLATIVE AIDE ",10699.96,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"ARCHIVIST ",15777.76,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",NA,NA,"EXECUTIVE ASSISTANT ",8499.99,0,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-11-13,2020-02-25,"STAFF TRANSPORTATION",280.7,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-04,2020-03-04,"STAFF TRANSPORTATION",27.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-09,2020-03-09,"STAFF TRANSPORTATION",9.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-18,2020-03-23,"SENATOR'S TRANSPORTATION + 3/18 WASHINGTON DC TO BALTIMORE; 3/20 IN AND AROUND BALTIMORE; 3/23 BALTIMORE TO + ANNAPOLIS TO WASHINGTON DC",63,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-12-29,2020-03-02,"STAFF TRANSPORTATION",72.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-02-19,2020-02-19,"PER DIEM",5.08,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-06,2020-03-06,"STAFF TRANSPORTATION",16.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-11-21,2020-11-21,"STAFF TRANSPORTATION",52.7,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-20,2020-03-20,"STAFF TRANSPORTATION",129.44,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-01,2020-04-01,"STAFF TRANSPORTATION",38,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-02,2020-04-02,"STAFF TRANSPORTATION",25,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-04,2020-03-28,"STAFF TRANSPORTATION",631,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-30,2020-03-30,"STAFF TRANSPORTATION",52.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-24,2020-03-24,"STAFF TRANSPORTATION",40.8,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-04,2020-03-04,"STAFF TRANSPORTATION",45.05,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-10,2020-03-26,"STAFF TRANSPORTATION",92.85,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-25,2020-03-25,"STAFF TRANSPORTATION",47.4,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-26,2020-03-26,"STAFF TRANSPORTATION",43,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-26,2020-03-31,"STAFF TRANSPORTATION",61,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-08,2020-04-08,"STAFF TRANSPORTATION",35,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-25,2020-05-04,"SENATOR'S TRANSPORTATION + 3/25, 4/21, 23 WASHINGTON DC TO BALTIMORE; 4/13, 5/4 BALTIMORE TO WASHINGTON DC; 4/20 + BALTIMORE TO LINTHICUM TO WASHINGTON DC; 4/27 BALTIMORE TO COLLEGE PARK TO + WASHINGTON DC",160.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-31,2020-05-03,"SENATOR'S TRANSPORTATION + BALTIMORE TO THE FOLLOWING AND RETURN: 3/31 ROCKVILLE, SILVER SPRING; 4/1, 2, 17, 19, 28 + IN AND AROUND BALTIMORE; 4/6-9 HANOVER; 4/18 COLLEGE PARK; 5/3 PIKESVILLE",156.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-18,2020-03-20,"STAFF TRANSPORTATION",52.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-17,2020-03-17,"STAFF TRANSPORTATION",10.9,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-18,2020-03-19,"STAFF TRANSPORTATION",20,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-29,2020-03-30,"SENATOR'S TRANSPORTATION + AIRFARE FOR SEN MIKULSKI WASHINGTON DC TO BOSTON MA AND RETURN",327.01,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-23,2020-03-23,"STAFF TRANSPORTATION",6,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-23,2020-03-27,"STAFF TRANSPORTATION",71.1,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-24,2020-03-24,"STAFF TRANSPORTATION",26.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-07,2020-03-29,"STAFF TRANSPORTATION",177.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-09,2020-03-19,"STAFF TRANSPORTATION",280.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-23,2020-03-31,"STAFF TRANSPORTATION",125,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-01,2020-04-15,"STAFF TRANSPORTATION",283,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-12,2020-04-26,"STAFF TRANSPORTATION",162,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-16,2020-04-30,"STAFF TRANSPORTATION",295.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-14,2020-05-21,"STAFF TRANSPORTATION",47.8,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-06,2020-04-29,"STAFF TRANSPORTATION",155,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-06,2020-05-13,"STAFF TRANSPORTATION",99,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-30,2020-03-31,"STAFF TRANSPORTATION",30,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-31,2020-04-01,"STAFF TRANSPORTATION",66,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-06,2020-04-09,"STAFF TRANSPORTATION",56,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-07,2020-04-07,"STAFF TRANSPORTATION",15,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-07,2020-04-12,"STAFF TRANSPORTATION",79,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-13,2020-04-19,"STAFF TRANSPORTATION",22,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-14,2020-04-14,"STAFF TRANSPORTATION",17,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-20,2020-04-22,"STAFF TRANSPORTATION",31.1,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-20,2020-04-26,"STAFF TRANSPORTATION",64.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-28,2020-04-28,"STAFF TRANSPORTATION",27,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-27,2020-04-30,"STAFF TRANSPORTATION",63,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-27,2020-05-03,"STAFF TRANSPORTATION",35,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-04,2020-05-04,"STAFF TRANSPORTATION",15.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-11,2020-05-12,"STAFF TRANSPORTATION",42.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-11,2020-05-17,"STAFF TRANSPORTATION",80,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-18,2020-05-21,"STAFF TRANSPORTATION",66.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-18,2020-05-22,"STAFF TRANSPORTATION",50,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-19,2020-05-19,"STAFF TRANSPORTATION",22,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-25,2020-05-29,"STAFF TRANSPORTATION",62,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-01,2020-04-20,"STAFF TRANSPORTATION",532.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-21,2020-04-30,"STAFF TRANSPORTATION",457.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-20,2020-05-30,"STAFF TRANSPORTATION",315,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-19,2020-04-19,"STAFF TRANSPORTATION",8,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-23,2020-04-23,"STAFF TRANSPORTATION",48,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-11-05,2020-11-20,"STAFF TRANSPORTATION",162,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-11-06,2020-11-14,"STAFF TRANSPORTATION",99.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-12-01,2020-12-10,"STAFF TRANSPORTATION",148.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-12-05,2020-12-11,"STAFF TRANSPORTATION",162,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-01-19,2020-02-02,"STAFF TRANSPORTATION",157,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-02-20,2020-03-19,"STAFF TRANSPORTATION",166.25,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-23,2020-04-10,"STAFF TRANSPORTATION",169.75,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-16,2020-04-27,"STAFF TRANSPORTATION",237,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-29,2020-05-15,"STAFF TRANSPORTATION",244.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-02-25,2020-02-25,"STAFF TRANSPORTATION",12,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-14,2020-04-14,"STAFF TRANSPORTATION",53,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-18,2020-04-18,"STAFF TRANSPORTATION",39.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-01,2020-05-01,"STAFF TRANSPORTATION",3,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-01,2020-05-01,"STAFF TRANSPORTATION",11,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-05,2020-05-05,"STAFF TRANSPORTATION",12,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-12,2020-03-12,"STAFF TRANSPORTATION",15.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-14,2020-04-02,"STAFF TRANSPORTATION",361,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-17,2020-03-17,"STAFF TRANSPORTATION",52,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-17,2020-04-17,"STAFF TRANSPORTATION",67,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-21,2020-04-21,"STAFF TRANSPORTATION",33,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-12-09,2020-12-14,"STAFF TRANSPORTATION",181,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-12-10,2020-12-12,"STAFF TRANSPORTATION",60,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-12-15,2020-12-18,"STAFF TRANSPORTATION",71.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-01-06,2020-01-06,"STAFF TRANSPORTATION",24,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-01-07,2020-01-09,"STAFF TRANSPORTATION",56,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-01-14,2020-01-14,"STAFF TRANSPORTATION",47,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-01-19,2020-01-22,"STAFF TRANSPORTATION",69,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-22,2020-05-31,"STAFF TRANSPORTATION",94,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-03,2020-06-03,"STAFF TRANSPORTATION",62.4,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-01,2020-04-01,"STAFF TRANSPORTATION",50.7,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-10-06,2020-02-19,"STAFF TRANSPORTATION",172,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-11-19,2020-03-17,"STAFF TRANSPORTATION",347,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-29,2020-03-30,"SENATOR'S TRANSPORTATION + IN AND AROUND BALTIMORE",13,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-05,2020-05-05,"SENATOR'S TRANSPORTATION + BALTIMORE TO WASHINGTON DC",23.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-08,2020-05-17,"SENATOR'S TRANSPORTATION + BALTIMORE TO THE FOLLOWING AND RETURN: 5/8 WASHINGTON DC; 5/11 ANNAPOLIS, + WASHINGTON DC; 5/17 POTOMAC",147.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-02,2020-06-22,"SENATOR'S TRANSPORTATION + 6/2, 3, 15, 22 BALTIMORE TO WASHINGTON DC",83.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-08,2020-06-13,"SENATOR'S TRANSPORTATION + 6/8, 13 IN AND AROUND BALTIMORE",17.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-06,2020-07-06,"SENATOR'S TRANSPORTATION + BALTIMORE TO HAGERSTOWN, FUNKSTOWN AND RETURN",77,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-20,2020-06-15,"STAFF TRANSPORTATION",231.9,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-29,2020-07-01,"STAFF TRANSPORTATION",43,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-30,2020-07-02,"STAFF TRANSPORTATION",300.46,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-28,2020-06-30,"INCIDENTALS",41.74,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-28,2020-06-30,"PER DIEM",486.96,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-28,2020-06-30,"STAFF TRANSPORTATION",163.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-04,2020-05-04,"STAFF TRANSPORTATION",42.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-06,2020-05-30,"STAFF TRANSPORTATION",302,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-19,2020-05-19,"STAFF TRANSPORTATION",30,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-01,2020-06-09,"STAFF TRANSPORTATION",265,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-28,2020-06-30,"INCIDENTALS",43.9,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-28,2020-06-30,"PER DIEM",503.82,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-28,2020-06-30,"STAFF TRANSPORTATION",135,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-12,2020-06-15,"STAFF TRANSPORTATION",161,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-01-28,2020-01-28,"STAFF TRANSPORTATION",9.61,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-02-19,2020-02-19,"STAFF TRANSPORTATION",121.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-02-20,2020-02-20,"STAFF TRANSPORTATION",57.25,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-02,2020-03-02,"STAFF TRANSPORTATION",90.2,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-13,2020-03-13,"STAFF TRANSPORTATION",48.45,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-16,2020-03-16,"STAFF TRANSPORTATION",69.85,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-23,2020-03-23,"STAFF TRANSPORTATION",64.7,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-31,2020-03-31,"STAFF TRANSPORTATION",50,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-01,2020-04-01,"STAFF TRANSPORTATION",79.1,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-08,2020-06-08,"STAFF TRANSPORTATION",52.7,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-08,2020-06-08,"STAFF TRANSPORTATION",57,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-01,2020-04-01,"STAFF TRANSPORTATION",69,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-02,2020-04-02,"STAFF TRANSPORTATION",62.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-22,2020-07-01,"STAFF TRANSPORTATION",109,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-02,2020-07-02,"PER DIEM",12.85,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-06,2020-07-06,"PER DIEM",10.08,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-13,2020-04-13,"STAFF TRANSPORTATION",43,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-17,2020-04-17,"STAFF TRANSPORTATION",41,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-03,2020-05-16,"STAFF TRANSPORTATION",480,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-04,2020-06-12,"STAFF TRANSPORTATION",372,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-13,2020-06-19,"STAFF TRANSPORTATION",306.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-17,2020-05-30,"STAFF TRANSPORTATION",318,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-08,2020-06-10,"STAFF TRANSPORTATION",92,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-15,2020-06-15,"STAFF TRANSPORTATION",55,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-22,2020-06-22,"STAFF TRANSPORTATION",161,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-27,2020-07-05,"STAFF TRANSPORTATION",75,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-02,2020-07-02,"STAFF TRANSPORTATION",56.4,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-15,2020-07-15,"STAFF TRANSPORTATION",55,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-03-25,2020-03-25,"STAFF TRANSPORTATION",30.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-29,2020-05-29,"STAFF TRANSPORTATION",16,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-03,2020-06-03,"STAFF TRANSPORTATION",28,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-06,2020-07-06,"PER DIEM",14.17,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-01,2020-07-01,"PER DIEM",12.54,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-02,2020-07-02,"PER DIEM",17.26,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-01,2020-06-05,"STAFF TRANSPORTATION",87,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-08,2020-06-12,"STAFF TRANSPORTATION",102,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-23,2020-06-28,"STAFF TRANSPORTATION",106,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-29,2020-07-01,"STAFF TRANSPORTATION",43,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-29,2020-07-02,"STAFF TRANSPORTATION",43.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-01,2020-07-01,"STAFF TRANSPORTATION",15,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-07,2020-07-10,"STAFF TRANSPORTATION",84,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-09,2020-07-09,"STAFF TRANSPORTATION",22.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-13,2020-07-15,"STAFF TRANSPORTATION",49.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-13,2020-07-18,"STAFF TRANSPORTATION",55,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-01,2020-05-15,"STAFF TRANSPORTATION",208,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-02,2020-05-25,"STAFF TRANSPORTATION",138,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-18,2020-05-29,"STAFF TRANSPORTATION",214,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-01,2020-06-12,"STAFF TRANSPORTATION",213,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-13,2020-06-27,"STAFF TRANSPORTATION",84,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-15,2020-06-26,"STAFF TRANSPORTATION",174.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-25,2020-06-25,"STAFF TRANSPORTATION",18.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-22,2020-07-22,"STAFF TRANSPORTATION",37.8,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-05,2020-06-18,"STAFF TRANSPORTATION",159.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-29,2020-06-29,"STAFF TRANSPORTATION",55.1,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-15,2020-07-15,"STAFF TRANSPORTATION",19,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-28,2020-04-28,"STAFF TRANSPORTATION",22.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-25,2020-05-25,"STAFF TRANSPORTATION",28.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-28,2020-05-28,"STAFF TRANSPORTATION",18.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-27,2020-07-27,"STAFF TRANSPORTATION",51,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-04-13,2020-04-13,"PER DIEM",19.41,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-05-20,2020-05-20,"SENATOR'S TRANSPORTATION + WASHINGTON DC TO BALTIMORE",22.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-06-11,2020-06-11,"SENATOR'S TRANSPORTATION + WASHINGTON DC TO BALTIMORE",20.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-07,2020-07-14,"SENATOR'S TRANSPORTATION + WASHINGTON DC OFFICE: INTERDEPARTMENTAL TRANSPORTATION",4,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-11,2020-07-20,"SENATOR'S TRANSPORTATION + 7/11, 20 IN AND AROUND BALTIMORE",12,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-13,2020-07-13,"SENATOR'S TRANSPORTATION + BALTIMORE TO LAUREL TO WASHINGTON DC",26.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-21,2020-07-21,"SENATOR'S TRANSPORTATION + WASHINGTON DC TO BALTIMORE",21.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-24,2020-07-24,"SENATOR'S TRANSPORTATION + WASHINGTON DC TO OWINGS MILLS TO BALTIMORE",30,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-26,2020-07-26,"SENATOR'S TRANSPORTATION + BALTIMORE TO WASHINGTON DC",23.5,1,"Maryland","MD","D"
"BARBARA A. MIKULSKI",2020-07-27,2020-07-27,"SENATOR'S TRANSPORTATION + BALTIMORE TO HANOVER, CLEVELAND OH TO WASHINGTON DC",10,1,"Maryland","MD","D"
